age,gender,province,mother_tongue,family_income,level_studies,question,value,phoneme
34,male,Barcelona,cat,4,uni,T7_2_6,80,s
34,male,Barcelona,cat,4,uni,T7_2_7,79,s
34,male,Barcelona,cat,4,uni,T7_2_8,75,s
34,male,Barcelona,cat,4,uni,T7_2_9,73,s
34,male,Barcelona,cat,4,uni,T7_2_10,70,s
34,male,Barcelona,cat,4,uni,T7_2_11,66,s
34,male,Barcelona,cat,4,uni,T8_2_1,81,s
34,male,Barcelona,cat,4,uni,T8_2_2,78,s
34,male,Barcelona,cat,4,uni,T8_2_3,75,s
34,male,Barcelona,cat,4,uni,T8_2_4,74,s
34,male,Barcelona,cat,4,uni,T8_2_5,76,s
34,male,Barcelona,cat,4,uni,T8_2_6,75,s
34,male,Barcelona,cat,4,uni,T8_2_7,75,s
34,male,Barcelona,cat,4,uni,T8_2_8,79,s
34,male,Barcelona,cat,4,uni,T8_2_9,77,s
34,male,Barcelona,cat,4,uni,T8_2_10,80,s
34,male,Barcelona,cat,4,uni,T8_2_11,80,s
34,male,Barcelona,cat,4,uni,T9_2_1,88,s
34,male,Barcelona,cat,4,uni,T9_2_2,76,s
34,male,Barcelona,cat,4,uni,T9_2_3,68,s
34,male,Barcelona,cat,4,uni,T9_2_4,89,s
34,male,Barcelona,cat,4,uni,T9_2_5,77,s
34,male,Barcelona,cat,4,uni,T9_2_6,64,s
34,male,Barcelona,cat,4,uni,T9_2_7,91,s
34,male,Barcelona,cat,4,uni,T9_2_8,82,s
34,male,Barcelona,cat,4,uni,T9_2_9,71,s
34,male,Barcelona,cat,4,uni,T9_2_10,90,s
34,male,Barcelona,cat,4,uni,T9_2_11,78,s
34,male,Barcelona,cat,4,uni,T10_2_1,68,s
34,male,Barcelona,cat,4,uni,T10_2_2,65,s
34,male,Barcelona,cat,4,uni,T10_2_3,80,s
34,male,Barcelona,cat,4,uni,T10_2_4,77,s
34,male,Barcelona,cat,4,uni,T10_2_5,85,s
34,male,Barcelona,cat,4,uni,T10_2_6,87,s
34,male,Barcelona,cat,4,uni,T10_2_7,72,s
34,male,Barcelona,cat,4,uni,T10_2_8,100,s
34,male,Barcelona,cat,4,uni,T10_2_9,100,s
34,male,Barcelona,cat,4,uni,T10_2_10,77,s
34,male,Barcelona,cat,4,uni,T10_2_11,79,s
34,male,Barcelona,cat,4,uni,T11_2_1,92,s
34,male,Barcelona,cat,4,uni,T11_2_2,87,s
34,male,Barcelona,cat,4,uni,T11_2_3,81,s
34,male,Barcelona,cat,4,uni,T11_2_4,77,s
34,male,Barcelona,cat,4,uni,T11_2_5,82,s
34,male,Barcelona,cat,4,uni,T11_2_6,84,s
34,male,Barcelona,cat,4,uni,T11_2_7,87,s
34,male,Barcelona,cat,4,uni,T11_2_8,85,s
34,male,Barcelona,cat,4,uni,T11_2_9,79,s
34,male,Barcelona,cat,4,uni,T11_2_10,90,s
34,male,Barcelona,cat,4,uni,T11_2_11,83,s
34,male,Barcelona,cat,4,uni,T12_2_1,94,s
34,male,Barcelona,cat,4,uni,T12_2_2,82,s
34,male,Barcelona,cat,4,uni,T12_2_3,92,s
34,male,Barcelona,cat,4,uni,T12_2_4,78,s
34,male,Barcelona,cat,4,uni,T12_2_5,89,s
34,male,Barcelona,cat,4,uni,T12_2_6,71,s
34,male,Barcelona,cat,4,uni,T12_2_7,88,s
34,male,Barcelona,cat,4,uni,T12_2_8,73,s
34,male,Barcelona,cat,4,uni,T12_2_9,91,s
34,male,Barcelona,cat,4,uni,T12_2_10,77,s
34,male,Barcelona,cat,4,uni,T12_2_11,90,s
28,female,Barcelona,cat_cast,3,uni,T1_2_1,50,z
28,female,Barcelona,cat_cast,3,uni,T1_2_2,50,z
28,female,Barcelona,cat_cast,3,uni,T1_2_3,50,z
28,female,Barcelona,cat_cast,3,uni,T1_2_4,50,z
28,female,Barcelona,cat_cast,3,uni,T1_2_5,50,z
28,female,Barcelona,cat_cast,3,uni,T1_2_6,50,z
28,female,Barcelona,cat_cast,3,uni,T1_2_7,50,z
28,female,Barcelona,cat_cast,3,uni,T1_2_8,100,z
28,female,Barcelona,cat_cast,3,uni,T1_2_9,100,z
28,female,Barcelona,cat_cast,3,uni,T1_2_10,95,z
28,female,Barcelona,cat_cast,3,uni,T1_2_11,90,z
28,female,Barcelona,cat_cast,3,uni,T2_2_1,50,z
28,female,Barcelona,cat_cast,3,uni,T2_2_2,50,z
28,female,Barcelona,cat_cast,3,uni,T2_2_3,50,z
28,female,Barcelona,cat_cast,3,uni,T2_2_4,14,z
28,female,Barcelona,cat_cast,3,uni,T2_2_5,14,z
28,female,Barcelona,cat_cast,3,uni,T2_2_6,50,z
28,female,Barcelona,cat_cast,3,uni,T2_2_7,1,z
28,female,Barcelona,cat_cast,3,uni,T2_2_8,100,z
28,female,Barcelona,cat_cast,3,uni,T2_2_9,100,z
28,female,Barcelona,cat_cast,3,uni,T2_2_10,100,z
28,female,Barcelona,cat_cast,3,uni,T2_2_11,50,z
28,female,Barcelona,cat_cast,3,uni,T3_2_1,45,z
28,female,Barcelona,cat_cast,3,uni,T3_2_2,50,z
28,female,Barcelona,cat_cast,3,uni,T3_2_3,50,z
28,female,Barcelona,cat_cast,3,uni,T3_2_4,50,z
28,female,Barcelona,cat_cast,3,uni,T3_2_5,50,z
28,female,Barcelona,cat_cast,3,uni,T3_2_6,50,z
28,female,Barcelona,cat_cast,3,uni,T3_2_7,60,z
28,female,Barcelona,cat_cast,3,uni,T3_2_8,80,z
28,female,Barcelona,cat_cast,3,uni,T3_2_9,100,z
28,female,Barcelona,cat_cast,3,uni,T3_2_10,95,z
28,female,Barcelona,cat_cast,3,uni,T3_2_11,95,z
28,female,Barcelona,cat_cast,3,uni,T4_2_1,50,z
28,female,Barcelona,cat_cast,3,uni,T4_2_2,50,z
28,female,Barcelona,cat_cast,3,uni,T4_2_3,50,z
28,female,Barcelona,cat_cast,3,uni,T4_2_4,50,z
28,female,Barcelona,cat_cast,3,uni,T4_2_5,50,z
28,female,Barcelona,cat_cast,3,uni,T4_2_6,50,z
28,female,Barcelona,cat_cast,3,uni,T4_2_7,50,z
28,female,Barcelona,cat_cast,3,uni,T4_2_8,100,z
28,female,Barcelona,cat_cast,3,uni,T4_2_9,100,z
28,female,Barcelona,cat_cast,3,uni,T4_2_10,100,z
28,female,Barcelona,cat_cast,3,uni,T4_2_11,100,z
28,female,Barcelona,cat_cast,3,uni,T5_2_1,50,z
28,female,Barcelona,cat_cast,3,uni,T5_2_2,50,z
28,female,Barcelona,cat_cast,3,uni,T5_2_3,50,z
28,female,Barcelona,cat_cast,3,uni,T5_2_4,50,z
28,female,Barcelona,cat_cast,3,uni,T5_2_5,51,z
28,female,Barcelona,cat_cast,3,uni,T5_2_6,50,z
28,female,Barcelona,cat_cast,3,uni,T5_2_7,50,z
28,female,Barcelona,cat_cast,3,uni,T5_2_8,99,z
28,female,Barcelona,cat_cast,3,uni,T5_2_9,100,z
28,female,Barcelona,cat_cast,3,uni,T5_2_10,95,z
28,female,Barcelona,cat_cast,3,uni,T5_2_11,95,z
28,female,Barcelona,cat_cast,3,uni,T6_2_1,50,z
28,female,Barcelona,cat_cast,3,uni,T6_2_2,50,z
28,female,Barcelona,cat_cast,3,uni,T6_2_3,50,z
28,female,Barcelona,cat_cast,3,uni,T6_2_4,50,z
28,female,Barcelona,cat_cast,3,uni,T6_2_5,50,z
28,female,Barcelona,cat_cast,3,uni,T6_2_6,50,z
28,female,Barcelona,cat_cast,3,uni,T6_2_7,50,z
28,female,Barcelona,cat_cast,3,uni,T6_2_8,48,z
28,female,Barcelona,cat_cast,3,uni,T6_2_9,100,z
28,female,Barcelona,cat_cast,3,uni,T6_2_10,99,z
28,female,Barcelona,cat_cast,3,uni,T6_2_11,100,z
28,female,Barcelona,cat_cast,3,uni,T7_2_1,50,s
28,female,Barcelona,cat_cast,3,uni,T7_2_2,50,s
28,female,Barcelona,cat_cast,3,uni,T7_2_3,50,s
28,female,Barcelona,cat_cast,3,uni,T7_2_4,50,s
28,female,Barcelona,cat_cast,3,uni,T7_2_5,50,s
28,female,Barcelona,cat_cast,3,uni,T7_2_6,50,s
28,female,Barcelona,cat_cast,3,uni,T7_2_7,50,s
28,female,Barcelona,cat_cast,3,uni,T7_2_8,100,s
28,female,Barcelona,cat_cast,3,uni,T7_2_9,100,s
28,female,Barcelona,cat_cast,3,uni,T7_2_10,100,s
28,female,Barcelona,cat_cast,3,uni,T7_2_11,100,s
28,female,Barcelona,cat_cast,3,uni,T8_2_1,50,s
28,female,Barcelona,cat_cast,3,uni,T8_2_2,50,s
28,female,Barcelona,cat_cast,3,uni,T8_2_3,50,s
28,female,Barcelona,cat_cast,3,uni,T8_2_4,50,s
28,female,Barcelona,cat_cast,3,uni,T8_2_5,50,s
28,female,Barcelona,cat_cast,3,uni,T8_2_6,50,s
28,female,Barcelona,cat_cast,3,uni,T8_2_7,30,s
28,female,Barcelona,cat_cast,3,uni,T8_2_8,100,s
28,female,Barcelona,cat_cast,3,uni,T8_2_9,100,s
28,female,Barcelona,cat_cast,3,uni,T8_2_10,100,s
28,female,Barcelona,cat_cast,3,uni,T8_2_11,100,s
28,female,Barcelona,cat_cast,3,uni,T9_2_1,50,s
28,female,Barcelona,cat_cast,3,uni,T9_2_2,50,s
28,female,Barcelona,cat_cast,3,uni,T9_2_3,50,s
28,female,Barcelona,cat_cast,3,uni,T9_2_4,50,s
28,female,Barcelona,cat_cast,3,uni,T9_2_5,50,s
28,female,Barcelona,cat_cast,3,uni,T9_2_6,50,s
28,female,Barcelona,cat_cast,3,uni,T9_2_7,45,s
28,female,Barcelona,cat_cast,3,uni,T9_2_8,100,s
28,female,Barcelona,cat_cast,3,uni,T9_2_9,100,s
28,female,Barcelona,cat_cast,3,uni,T9_2_10,100,s
28,female,Barcelona,cat_cast,3,uni,T9_2_11,100,s
28,female,Barcelona,cat_cast,3,uni,T10_2_1,100,s
28,female,Barcelona,cat_cast,3,uni,T10_2_2,50,s
28,female,Barcelona,cat_cast,3,uni,T10_2_3,51,s
28,female,Barcelona,cat_cast,3,uni,T10_2_4,50,s
28,female,Barcelona,cat_cast,3,uni,T10_2_5,50,s
28,female,Barcelona,cat_cast,3,uni,T10_2_6,50,s
28,female,Barcelona,cat_cast,3,uni,T10_2_7,80,s
28,female,Barcelona,cat_cast,3,uni,T10_2_8,100,s
28,female,Barcelona,cat_cast,3,uni,T10_2_9,100,s
28,female,Barcelona,cat_cast,3,uni,T10_2_10,100,s
28,female,Barcelona,cat_cast,3,uni,T10_2_11,100,s
28,female,Barcelona,cat_cast,3,uni,T11_2_1,50,s
28,female,Barcelona,cat_cast,3,uni,T11_2_2,50,s
28,female,Barcelona,cat_cast,3,uni,T11_2_3,50,s
28,female,Barcelona,cat_cast,3,uni,T11_2_4,50,s
28,female,Barcelona,cat_cast,3,uni,T11_2_5,50,s
28,female,Barcelona,cat_cast,3,uni,T11_2_6,50,s
28,female,Barcelona,cat_cast,3,uni,T11_2_7,49,s
28,female,Barcelona,cat_cast,3,uni,T11_2_8,100,s
28,female,Barcelona,cat_cast,3,uni,T11_2_9,100,s
28,female,Barcelona,cat_cast,3,uni,T11_2_10,100,s
28,female,Barcelona,cat_cast,3,uni,T11_2_11,100,s
28,female,Barcelona,cat_cast,3,uni,T12_2_1,50,s
28,female,Barcelona,cat_cast,3,uni,T12_2_2,50,s
28,female,Barcelona,cat_cast,3,uni,T12_2_3,50,s
28,female,Barcelona,cat_cast,3,uni,T12_2_4,50,s
28,female,Barcelona,cat_cast,3,uni,T12_2_5,50,s
28,female,Barcelona,cat_cast,3,uni,T12_2_6,50,s
28,female,Barcelona,cat_cast,3,uni,T12_2_7,50,s
28,female,Barcelona,cat_cast,3,uni,T12_2_8,50,s
28,female,Barcelona,cat_cast,3,uni,T12_2_9,100,s
28,female,Barcelona,cat_cast,3,uni,T12_2_10,100,s
28,female,Barcelona,cat_cast,3,uni,T12_2_11,100,s
28,male,Barcelona,cat_cast,4,uni,T1_2_1,78,z
28,male,Barcelona,cat_cast,4,uni,T1_2_2,78,z
28,male,Barcelona,cat_cast,4,uni,T1_2_3,81,z
28,male,Barcelona,cat_cast,4,uni,T1_2_4,92,z
28,male,Barcelona,cat_cast,4,uni,T1_2_5,91,z
28,male,Barcelona,cat_cast,4,uni,T1_2_6,84,z
28,male,Barcelona,cat_cast,4,uni,T1_2_7,47,z
28,male,Barcelona,cat_cast,4,uni,T1_2_8,92,z
28,male,Barcelona,cat_cast,4,uni,T1_2_9,88,z
28,male,Barcelona,cat_cast,4,uni,T1_2_10,85,z
28,male,Barcelona,cat_cast,4,uni,T1_2_11,74,z
28,male,Barcelona,cat_cast,4,uni,T2_2_1,67,z
28,male,Barcelona,cat_cast,4,uni,T2_2_2,87,z
28,male,Barcelona,cat_cast,4,uni,T2_2_3,68,z
28,male,Barcelona,cat_cast,4,uni,T2_2_4,76,z
28,male,Barcelona,cat_cast,4,uni,T2_2_5,79,z
28,male,Barcelona,cat_cast,4,uni,T2_2_6,73,z
28,male,Barcelona,cat_cast,4,uni,T2_2_7,99,z
28,male,Barcelona,cat_cast,4,uni,T2_2_8,89,z
28,male,Barcelona,cat_cast,4,uni,T2_2_9,95,z
28,male,Barcelona,cat_cast,4,uni,T2_2_10,93,z
28,male,Barcelona,cat_cast,4,uni,T2_2_11,86,z
28,male,Barcelona,cat_cast,4,uni,T3_2_1,71,z
28,male,Barcelona,cat_cast,4,uni,T3_2_2,93,z
28,male,Barcelona,cat_cast,4,uni,T3_2_3,67,z
28,male,Barcelona,cat_cast,4,uni,T3_2_4,60,z
28,male,Barcelona,cat_cast,4,uni,T3_2_5,60,z
28,male,Barcelona,cat_cast,4,uni,T3_2_6,76,z
28,male,Barcelona,cat_cast,4,uni,T3_2_7,90,z
28,male,Barcelona,cat_cast,4,uni,T3_2_8,92,z
28,male,Barcelona,cat_cast,4,uni,T3_2_9,91,z
28,male,Barcelona,cat_cast,4,uni,T3_2_10,85,z
28,male,Barcelona,cat_cast,4,uni,T3_2_11,75,z
28,male,Barcelona,cat_cast,4,uni,T4_2_1,88,z
28,male,Barcelona,cat_cast,4,uni,T4_2_2,37,z
28,male,Barcelona,cat_cast,4,uni,T4_2_3,83,z
28,male,Barcelona,cat_cast,4,uni,T4_2_4,91,z
28,male,Barcelona,cat_cast,4,uni,T4_2_5,87,z
28,male,Barcelona,cat_cast,4,uni,T4_2_6,86,z
28,male,Barcelona,cat_cast,4,uni,T4_2_7,68,z
28,male,Barcelona,cat_cast,4,uni,T4_2_8,100,z
28,male,Barcelona,cat_cast,4,uni,T4_2_9,92,z
28,male,Barcelona,cat_cast,4,uni,T4_2_10,90,z
28,male,Barcelona,cat_cast,4,uni,T4_2_11,80,z
28,male,Barcelona,cat_cast,4,uni,T5_2_1,79,z
28,male,Barcelona,cat_cast,4,uni,T5_2_2,71,z
28,male,Barcelona,cat_cast,4,uni,T5_2_3,68,z
28,male,Barcelona,cat_cast,4,uni,T5_2_4,71,z
28,male,Barcelona,cat_cast,4,uni,T5_2_5,72,z
28,male,Barcelona,cat_cast,4,uni,T5_2_6,65,z
28,male,Barcelona,cat_cast,4,uni,T5_2_7,83,z
28,male,Barcelona,cat_cast,4,uni,T5_2_8,84,z
28,male,Barcelona,cat_cast,4,uni,T5_2_9,84,z
28,male,Barcelona,cat_cast,4,uni,T5_2_10,74,z
28,male,Barcelona,cat_cast,4,uni,T5_2_11,77,z
28,male,Barcelona,cat_cast,4,uni,T6_2_1,90,z
28,male,Barcelona,cat_cast,4,uni,T6_2_2,69,z
28,male,Barcelona,cat_cast,4,uni,T6_2_3,69,z
28,male,Barcelona,cat_cast,4,uni,T6_2_4,77,z
28,male,Barcelona,cat_cast,4,uni,T6_2_5,78,z
28,male,Barcelona,cat_cast,4,uni,T6_2_6,77,z
28,male,Barcelona,cat_cast,4,uni,T6_2_7,77,z
28,male,Barcelona,cat_cast,4,uni,T6_2_8,100,z
28,male,Barcelona,cat_cast,4,uni,T6_2_9,100,z
28,male,Barcelona,cat_cast,4,uni,T6_2_10,97,z
28,male,Barcelona,cat_cast,4,uni,T6_2_11,97,z
28,male,Barcelona,cat_cast,4,uni,T7_2_1,86,s
28,male,Barcelona,cat_cast,4,uni,T7_2_2,80,s
28,male,Barcelona,cat_cast,4,uni,T7_2_3,78,s
28,male,Barcelona,cat_cast,4,uni,T7_2_4,67,s
28,male,Barcelona,cat_cast,4,uni,T7_2_5,58,s
28,male,Barcelona,cat_cast,4,uni,T7_2_6,67,s
28,male,Barcelona,cat_cast,4,uni,T7_2_7,95,s
28,male,Barcelona,cat_cast,4,uni,T7_2_8,86,s
28,male,Barcelona,cat_cast,4,uni,T7_2_9,87,s
28,male,Barcelona,cat_cast,4,uni,T7_2_10,67,s
28,male,Barcelona,cat_cast,4,uni,T7_2_11,78,s
28,male,Barcelona,cat_cast,4,uni,T8_2_1,74,s
28,male,Barcelona,cat_cast,4,uni,T8_2_2,58,s
28,male,Barcelona,cat_cast,4,uni,T8_2_3,46,s
28,male,Barcelona,cat_cast,4,uni,T8_2_4,44,s
28,male,Barcelona,cat_cast,4,uni,T8_2_5,54,s
28,male,Barcelona,cat_cast,4,uni,T8_2_6,34,s
28,male,Barcelona,cat_cast,4,uni,T8_2_7,95,s
28,male,Barcelona,cat_cast,4,uni,T8_2_8,100,s
28,male,Barcelona,cat_cast,4,uni,T8_2_9,76,s
28,male,Barcelona,cat_cast,4,uni,T8_2_10,58,s
28,male,Barcelona,cat_cast,4,uni,T8_2_11,43,s
28,male,Barcelona,cat_cast,4,uni,T9_2_1,73,s
28,male,Barcelona,cat_cast,4,uni,T9_2_2,82,s
28,male,Barcelona,cat_cast,4,uni,T9_2_3,82,s
28,male,Barcelona,cat_cast,4,uni,T9_2_4,49,s
28,male,Barcelona,cat_cast,4,uni,T9_2_5,68,s
28,male,Barcelona,cat_cast,4,uni,T9_2_6,57,s
28,male,Barcelona,cat_cast,4,uni,T9_2_7,95,s
28,male,Barcelona,cat_cast,4,uni,T9_2_8,93,s
28,male,Barcelona,cat_cast,4,uni,T9_2_9,72,s
28,male,Barcelona,cat_cast,4,uni,T9_2_10,51,s
28,male,Barcelona,cat_cast,4,uni,T9_2_11,61,s
28,male,Barcelona,cat_cast,4,uni,T10_2_1,70,s
28,male,Barcelona,cat_cast,4,uni,T10_2_2,48,s
28,male,Barcelona,cat_cast,4,uni,T10_2_3,84,s
28,male,Barcelona,cat_cast,4,uni,T10_2_4,83,s
28,male,Barcelona,cat_cast,4,uni,T10_2_5,79,s
28,male,Barcelona,cat_cast,4,uni,T10_2_6,75,s
28,male,Barcelona,cat_cast,4,uni,T10_2_7,82,s
28,male,Barcelona,cat_cast,4,uni,T10_2_8,100,s
28,male,Barcelona,cat_cast,4,uni,T10_2_9,84,s
28,male,Barcelona,cat_cast,4,uni,T10_2_10,79,s
28,male,Barcelona,cat_cast,4,uni,T10_2_11,72,s
28,male,Barcelona,cat_cast,4,uni,T11_2_1,86,s
28,male,Barcelona,cat_cast,4,uni,T11_2_2,69,s
28,male,Barcelona,cat_cast,4,uni,T11_2_3,78,s
28,male,Barcelona,cat_cast,4,uni,T11_2_4,76,s
28,male,Barcelona,cat_cast,4,uni,T11_2_5,80,s
28,male,Barcelona,cat_cast,4,uni,T11_2_6,76,s
28,male,Barcelona,cat_cast,4,uni,T11_2_7,80,s
28,male,Barcelona,cat_cast,4,uni,T11_2_8,100,s
28,male,Barcelona,cat_cast,4,uni,T11_2_9,100,s
28,male,Barcelona,cat_cast,4,uni,T11_2_10,79,s
28,male,Barcelona,cat_cast,4,uni,T11_2_11,76,s
28,male,Barcelona,cat_cast,4,uni,T12_2_1,77,s
28,male,Barcelona,cat_cast,4,uni,T12_2_2,75,s
28,male,Barcelona,cat_cast,4,uni,T12_2_3,77,s
28,male,Barcelona,cat_cast,4,uni,T12_2_4,89,s
28,male,Barcelona,cat_cast,4,uni,T12_2_5,90,s
28,male,Barcelona,cat_cast,4,uni,T12_2_6,67,s
28,male,Barcelona,cat_cast,4,uni,T12_2_7,83,s
28,male,Barcelona,cat_cast,4,uni,T12_2_8,100,s
28,male,Barcelona,cat_cast,4,uni,T12_2_9,80,s
28,male,Barcelona,cat_cast,4,uni,T12_2_10,86,s
28,male,Barcelona,cat_cast,4,uni,T12_2_11,88,s
